Name,Release Year,Certificate,Duration,Poster,Trailer,Genre,Rating,Rating Count,Country,Director,Writer,Stars,Storyline,Cost,Income
The Net,1995,PG-13,114,"https://m.media-amazon.com/images/M/MV5BNjE4MjQyNjUtZTNmYy00ZmNlLTk2ODUtN2YzODIwNDdkM2EwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,1,190,281_.jpg",https://imdb-video.media-imdb.com/vi2046230809/1434659607842-pgv4ql-1564588382413.mp4?Expires=1702333478&Signature=nLO1iz1XUYHxN2oFf8dnrPahBZ7LvtrlyRbK0PtTJcSx7CNFgOJeTw-Jv5WWw5n0dI1-u1cgeGbUXToDQh-E5pDu~UDQcNOkemGB2SsLoE90WXOghr87M5M9ojkgkKBDIcSAy7Ia7xKpcYkJPTJyknhizUn4XgmXTvMdhCn8cGnQLpCd8czeZd9KiMdWJpcTAw8PqeTbF8y~YM59BxNZt5~bog85BKdeGgG-70zEaPtOWYmJ0sjTCCXIpgDT4wMs-9ykF6qQU5q3ddEpn6E2z-TLm8hqfpslzKpzmalcWkIvGFRWa3Og13gqfFS342ZFi6ILfUj0Q0qq40wGMyA0zw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Crime, Drama",6.0,73000,United States,Irwin Winkler,"John Brancato, Michael Ferris","Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker, Wendy Gazelle, Ken Howard, Ray McKinnon, Daniel Schorr, L. Scott Caldwell, Robert Gossett, Kristina Krofft, Juan Garcia, Tony Perez, Margo Winkler, Gene Kirkwood, Christopher Darga, Charles Winkler, Julia Pearlstein","A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.",22000000,110627965
Rurouni Kenshin,2003,1996–1998,,"https://m.media-amazon.com/images/M/MV5BYjRlZGQ5MjQtYTVlNC00Nzc4LTliZmYtYzAxNDA1NWZkZGMxXkEyXkFqcGdeQXVyNjAwNDUxODI@._V1_QL75_UY281_CR3,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi696582425/1434659607842-pgv4ql-1563501523793.mp4?Expires=1702333489&Signature=YIwBt~VbgU8~54cBml9PMBBnUb2P5XeAHMk2bb0n74ID96IUlQd2Dlr4YZosZRrOyM9NQLIH-xzMnYfkTrTltEQSIK0mKq1U1NPe0i~wzqjCsUB5yD0RCYlRAWIcwjW~VnAk~PCvA13e7Fgp4f5qHA~CcDxavqM2WqzKw0DK14XDcJ2cdzo0JgS5-28xq6lb7qp47yIRE3gEYFSLcqxQvP2vs0DSTIxrLr8fpauULC326FOilkNaISYsQLpJ0dsjaPgpe2EMijX5pq0rh0BR-XVBpUpGqo8ZeWMFTXIux65jgpVFeg4caBDYK4hkKFlc4UK7-d2ujAH7X7AvaZ0TQA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Animation, Action, Adventure",8.5,20000,Japan,,,,The adventures of a young wandering swordsman who stumbles upon a struggling martial arts school in Meiji era Japan.,,
Embrace of the Vampire,1995,R,92,"https://m.media-amazon.com/images/M/MV5BN2EyMTMxMzQtNDNiNy00OWRiLTlkZTgtYTRlYTg3ZTYxODAwXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",https://imdb-video.media-imdb.com/vi3806708249/1434659607842-pgv4ql-1654289387183.mp4?Expires=1702333502&Signature=ULY2j1rBXRyTQTNfOqFir4-g46K-ijtz2cKWqm2gg62~qL0gyZKJQS1r2EmD6LIyLyjkxPyqyS0sOS6VKrBv76Khf4i1yIl7dwiTuNZMEcfTXEVTOHtWUUo2NXm2qhZKGUbsuHixYuNVCR9Y0nW~Xnne5MzDy7AnOjld6xkxwnjMp2BImDUHWOkrVbwBVJUawpQyve2mLyC4UR6R7G4RVBk5paophyKinRT6H~aUcjcC4nHJsSxRsjm~QcYfy8V47IkLIKA2ZpVn0e7wUuEh8qkkz2zKG~u9rAfthXcOTOQzMUCfEuqeKrcFAI2MyF-41dR5rEXvv-YP2WLkDQD1mA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Horror, Thriller",4.4,6900,United States,Anne Goursaud,"Halle Eaton, Nicole Coady, Rick Bitzelberger","Martin Kemp, Rebecca Ferratti, Alyssa Milano, Glori Gold, Seana Ryan, Sabrina Allen, Harold Pruett, Jennifer Tilly, Rachel True, Jordan Ladd, Robbin Julien, Christopher Utesch, Charlotte Lewis, David Portlock, Gregg Vance, John Riedlinger, Ladd Vance, Lynn Philip Seibel",An 18-year-old college freshman is seduced by a handsome vampire lover who introduces her to a dark world of carnal desires.,,
D3: The Mighty Ducks,1996,PG,104,"https://m.media-amazon.com/images/M/MV5BNWMyZmNkNTMtYTZlMi00MmQ5LWE4NWQtMzVjZWZhNmU1Yjc1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi2758983193/1434659607842-pgv4ql-1595262213545.mp4?Expires=1702333512&Signature=AZx91THrmEZ4RWtzoVeD9ElQawv~hSaaTZyfMS74rGHzNjyzX8TarabNJz09pR7WUTQJ2hZ4iVjKAhRuQuRllGELWGFLKY~aZRumjkGL~CtZzdYsDR7K6TknCzyWQrFlKt0lBtjrjRx0gJZUTo8JkcpYxYUx8stCR5F9fPKo5qK5akWNKATQ0ikKFis8hILx925FjhaI25uURn6Li91F6dO2YoFUB0LkgPa~CDj62zDYbzX9xgKJa571zm3ytcEdJRkk9bAIMo2xH1Qbfduw7aYTvuicVIQNVhzRqZIvo-kVZv4JMK0991rqocrGl0LzEKbHUf4z7DmpRjT4PFt2YQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Comedy, Drama",5.5,28000,United States,Robert Lieberman,"Steven Brill, Kenneth Johnson, Jim Burnstein","Emilio Estevez, Jeffrey Nordling, David Selby, Heidi Kling, Joshua Jackson, Joss Ackland, Elden Henson, Shaun Weiss, Vincent LaRusso, Matt Doherty, Garette Ratliff Henson, Marguerite Moreau, Michael Cudlitz, Christopher Orr, Aaron Lohr, ""Ty ONeal"", Kenan Thompson, Mike Vitar","The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team.",,22955097
Courage Under Fire,1996,R,116,"https://m.media-amazon.com/images/M/MV5BODJlOTlkNzUtN2U2OC00NWUxLTg3MjgtNGVmZGU5ZTk0ZjM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg",https://imdb-video.media-imdb.com/vi2260664601/1434659607842-pgv4ql-1563876897246.mp4?Expires=1702333522&Signature=G0DP97clQF4JCEMy6JgPJhSK9E-VawHB8kOwE5e3jILScJ9u4EhZObzbEN9t63fZq7fhIPHYQSW0fz3i-1VObAyo5O4o~ial4kGr4ji2doIykeNGh4COoa0jFWWQJkPXw~tDaSk25Yd6amBp9cJVrJlZBGJaVthr9XSrmRCGfsbgwm1sVFYBkc-6GcKGBzydn8jXjkOASgiFdmp9m~~25YLRPYrlc8TsjzIGNVKFkt-MHkOD4K~IA4zOG0bxGmChzrRWdqtv1yyNVcSmbP9n3lPdXGnUgisvdVhWvulb9NwlERloaYIrwAKyHKnvXosWpY0lDMyqKUnz~OEfj5HuDQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Drama, Mystery",6.6,59000,United States,Edward Zwick,Patrick Sheane Duncan,"Denzel Washington, Meg Ryan, Lou Diamond Phillips, Michael Moriarty, Matt Damon, Bronson Pinchot, Seth Gilliam, Regina Taylor, Zeljko Ivanek, Scott Glenn, Tim Guinee, Tim Ransom, Sean Astin, Armand Darrius, Mark Adair-Rios, Ned Vaughn, Manny Perez, David McSwain","A U.S. Army officer, despondent about a deadly mistake he made, investigates a female chopper commander's worthiness for the Medal of Honor.",46000000,100860818
Ransom,1996,R,121,"https://m.media-amazon.com/images/M/MV5BZTc0ZjNkYTktMmJmOS00OTJlLTg1NWUtMzQ5ZGMxM2NhY2M0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR11,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi2490023449/1434659607842-pgv4ql-1596634631904.mp4?Expires=1702333531&Signature=Sw43xAovkpA33a3NQL~XheQCXFu2kNJDqM668ZTpBJikT~Y8A1Y4dUihBlfB7jhmXtSgxd5hlvQt2d2eNzlUo9ZPAM8amuEXK-jUCltN4NIeLOv72drdtVlvWXAeTga1B~ZgAxTlSk1uI8Gm7akYao2Mybap~aobUrRv9Ui5kjwh8PBV2ZTc0EpRE6nb3ctiow6cQk7zlAAKufRdToYs0NHLHQN9FxSs7W~jl7yjscZKaXZH05PBJ2KJUmDnQruoPyv4wQGOLhNnuHm3Nz69-h8zjRW4ud3GYqOcPsBjMJE4TGXKpOgz5WfqpaxBFmdRKGhV~xKSgN5sdjET4IEhWw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Crime, Thriller",6.7,134000,United States,Ron Howard,"Cyril Hume, Richard Maibaum, Richard Price","Mel Gibson, Gary Sinise, Rene Russo, Brawley Nolte, Delroy Lindo, Lili Taylor, Liev Schreiber, Donnie Wahlberg, Evan Handler, Nancy Ticotin, Michael Gaston, Kevin Neil McCready, Paul Guilfoyle, Allen Bernstein, José Zúñiga, Dan Hedaya, Iraida Polanco, John Ortiz","Multi-millionaire Tom Mullen's son is kidnapped, but after initially agreeing to pay the ransom Mullen then decides to use the ransom money as a bounty.",80000000,309492681
The People vs. Larry Flynt,1997,R,130,"https://m.media-amazon.com/images/M/MV5BMGZlMzcwMjUtMDUzZC00NThmLTk0ZjMtNzE5MWU5OTVjZmE4XkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_QL75_UX190_CR0,7,190,281_.jpg",https://imdb-video.media-imdb.com/vi4154103833/1434659607842-pgv4ql-1564630812669.mp4?Expires=1702333541&Signature=BIo90cTp51bNiL4FDpqpRTfO6ZBn2WOoZUslYTQXMNp4ecUTKbOFu3-TMN4p~NqX8SxGSXzCKW0P2vRuP9QftxqWtdXiEc33trAv7NAZ~a06KzijrGLX5WHRv6c3QrvLL6YjXU9ZkbUjT1itvYf9EMPIqLvfOpYeWh21uGunqOjgmmdoYzqOtOqeAsCnY1b2Gb6Mj2kzP2IYW0XW0bxhTEYmvNiu6Y6hMSvVqUGTR6KS7NfCZ2aY7GUdpoY78tcxvZxIG2gOuj2kZCCQBD57T3ekVletancOb7az--0VPqME3tKKojIsqqiIYstdca6xHlKa0OG65pWz5Jv1~tZIrQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Biography, Drama",7.3,99000,United States,Milos Forman,"Scott Alexander, Larry Karaszewski","Woody Harrelson, Courtney Love, Edward Norton, Brett Harrelson, Donna Hanover, James Cromwell, Crispin Glover, Vincent Schiavelli, Miles Chapin, James Carville, Richard Paul, Burt Neuborne, Jan Tríska, Cody Block, Ryan Post, Robert Davis, Kacky Walton, John Ryan","The story of controversial pornography publisher Larry Flynt, and how he became a defender of free speech.",36000000,20300385
Forensic Files,1996,1996–2011,,"https://m.media-amazon.com/images/M/MV5BODRmMzVkNzktZGRjYy00M2VkLTlhNGEtYzFiMWM1YWU2YWE2XkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_QL75_UX190_CR0,2,190,281_.jpg",https://imdb-video.media-imdb.com/vi3783375897/1434659607842-pgv4ql-1555968757342.mp4?Expires=1702333551&Signature=pnTF9pusUhBf8vDhqcHWZGG5pHDYwvQMPgxyAKr~rkJcIYMWVWNfGtLwCDFmjUAtUM5ZImyCWBtTMUG6Jszb1wEcLIz6ZpfA96gVGjkLQZT-gvCgDx7xqul-xfazeRg6sy6qxmhobaclD0RLW82-upSh-MXZLMJy0mxYrZrl7cxMT9Sqteb1tnRbGgM~gP7PatuBdvEai7dSeu6G87S0urgbM5RBLiQYjZ4xljXfem3RYG8OixFFRzKE9GtpibdfAL5iK52SwNLgX4cAHraKlRNUrmqBagkBv1eZ058IvVvLkyft0RUfvk13R37vl3BIyg81CTjjd1RwJAWcb~SWMg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Documentary, Crime",8.8,7100,United States,Paul Dowling,,"Peter Thomas, Tom Bevel, Skip Palenik, Lowell Levine, Mary Case, Kim Rossmo, Cyril H. Wecht, Henry C. Lee, Neal Haskell, Trey Gowdy, Katherine Ramsland, Bruce Castor, Dennis Asen, Roy Hazelwood, Michael Atilano, Roy Shuler, Peter Dean, Paul Pinkham",A series featuring detailed accounts on how notable crimes and diseases were solved through forensic science.,,
Waiting for Guffman,1997,R,84,"https://m.media-amazon.com/images/M/MV5BYWY4OGVjOTctYTViZC00MWQzLWIyNjYtM2JmOWIzZGQwNWYyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg",https://imdb-video.media-imdb.com/vi259327769/1434659607842-pgv4ql-1564605037514.mp4?Expires=1702333562&Signature=KUjnn-PgOPigoAP67XZ93yLj1Tt0Lutjfbljdcn7PgZkoj8he4dl7WwVRkNlqB1p8RjQoCbQ089LOq8Sgm-qp4zLMaIxX1VrSN7FeYS3yDVWSp-~mWNR6hQVjWWjZrWrAhdTFNOm~QFjYSnyTIiw6CC7gduVuKbaNmUjjirT3SN4q4Z0crrxA0qq8jiC7bZpn3cwtHd5grxKKNtfShHu3ZUKwWi~smwBkWU1AM5-tTf49-xvRMWXkORjE2VGTz0u~oiqnTfqajfeh6m7jhobpi2pfuIjKJ33J0E83-tCWmr2B5yr0aBABSkw1dfwMUrfT5LmnhPuAXgbiYYJ2LHAWQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,Comedy,7.4,30000,United States,Christopher Guest,"Christopher Guest, Eugene Levy","Christopher Guest, Fred Willard, ""Catherine OHara"", Parker Posey, Deborah Theaker, Michael Hitchcock, Scott Williamson, Larry Miller, Don Lake, David Cross, Eugene Levy, James McQueen, Turk Pipkin, Jerry Turman, Bob Balaban, Paul Dooley, Linda Kash, Lewis Arquette",An aspiring director and the marginally talented amateur cast of a hokey small-town Missouri musical production go overboard when they learn that someone from Broadway will be in attendance.,4000000,2923982
Jade,1995,R,95,"https://m.media-amazon.com/images/M/MV5BYTcwZDIyMDEtN2Q4MS00ZTIxLWEwMjMtM2I5NWViOTNjMGRhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi3406803993/1434659607842-pgv4ql-1564506183431.mp4?Expires=1702333573&Signature=G~~M5URO65Xgrrk9aw3g5oeOpDKPm~B9XtLvpXsx4gl2rv~EyPal8TsWsO4TdujGyLtZ2lD7S5CezkUhryOiFTWSGRoWySEyDLpSLs-GhBOKQEh06evBVlkSIbuvuaHilUxmlge0shUwQbq5riNlLa9f6KkkgEa2S-iphsSaFPfrOg~04iZlfOTvJnTHC6cLqR9Hp~9YaBRnFHSkMom3QINxaqFZ6c~5QZMElVIAlS8m83DxtsnqnfZM-80i-YH12ry5nSOwjlW3dAPcNZz6-6IC6I~7XtZDlhB21ovaCFVMFYoZf3gbnZczeDxg0Apc8lky86EaVdTcSQik3O051g__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Crime, Drama, Thriller",5.3,14000,United States,William Friedkin,Joe Eszterhas,"David Caruso, Linda Fiorentino, Chazz Palminteri, Richard Crenna, Michael Biehn, Donna Murphy, Ken King, Holt McCallany, David Hunt, Angie Everhart, Kevin Tighe, Robin Thomas, Jay Jacobus, Victoria Smith, Drew Snyder, Bud Bostwick, Darryl Chan, Graham Cowley","A bright assistant D.A. investigates a gruesome hatchet murder and hides a clue he found at the crime scene. Under professional threats and an attempt on his life, he goes on heartbroken because evidence point to the woman he still loves.",50000000,9851610
Clueless,1996,1996–1999,,"https://m.media-amazon.com/images/M/MV5BODQxOTliYjMtNzQzYy00YTcwLWIzNjItOTUxNzA5ZDFiZjc1XkEyXkFqcGdeQXVyMzQxNzU3NA@@._V1_QL75_UX190_CR0,2,190,281_.jpg",,Comedy,5.7,3400,United States,Amy Heckerling,,"Rachel Blanchard, Stacey Dash, David Lascher, Donald Faison, Elisa Donovan, Sean Holland, Doug Sheehan, Twink Caplan, Michael Lerner, Wallace Shawn, Julie Brown, Danny Strong, Dwayne Hickman, Bill Kirchenbauer, Linda Carlson, ""John OBrien"", Cristine Rose, Heather Gottlieb","A follow-up to the blockbuster movie of the same name, following the rich teenager Cher and her friends as they attend high school in Beverly Hills.",,
Moesha,1996,1996–2001,,"https://m.media-amazon.com/images/M/MV5BOWJhNjQxOTctZGYyNS00NGViLWJiMGMtODNkNTU0YzJmNWY1XkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_QL75_UX190_CR0,2,190,281_.jpg",https://imdb-video.media-imdb.com/vi913030681/1434659607842-pgv4ql-1596677120225.mp4?Expires=1702333590&Signature=Wd-l1gkVA459euWCLLmFTgQCXPjsexz2EkyhgpU2NH6BVwavizbND4c3L7PU3ijCtcnPt47~~q-hoyp0mHEqj1zdSeun6L7K1jSBbrKremr37g9IkoZwBLl8v5cyLKJx0z8R~noedoLP4zoAuIn9d2Lbbe6uCf9gezwV1OT7MsS2MiB4catzuE5H0D9F1zqgG4CytFs3Th9TVgUXUy9M1YyGUDlQninFxz-m7KarKfcUad5-wr6LoGGOF2Jkz9OtDf4kYTZ6CiG5ZrBau3jGs1mSAXIsAV03gmNCAiGzzl~rRDFluBnEqVXsehLV8iOC9lsAAI1Y2b74klbOk67GBA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Comedy, Drama, Family",5.9,4000,United States,Sara Finney-Johnson,Vida Spears,"Brandy Norwood, William Allen Young, Marcus T. Paulk, Lamont Bentley, Shar Jackson, Sheryl Lee Ralph, Yvette Wilson, Countess Vaughn, Fredro Starr, Ray J, Alexis Fields, Lahmard J. Tate, Bernie Mac, ""Derrelle Shorty Mack Owens"", Jon Huertas, Dru Mouser, Antwon Tanner, Bo Sharon",A teenager struggles to come to terms with everything life throws at her.,,
Set It Off,1996,R,123,"https://m.media-amazon.com/images/M/MV5BZjU0ZjgwMjctZjg1Ni00NmQxLThlZDEtNTMzZDkyMjNkZDI3XkEyXkFqcGdeQXVyNDAxNjkxNjQ@._V1_QL75_UX190_CR0,6,190,281_.jpg",https://imdb-video.media-imdb.com/vi981598489/1434659607842-pgv4ql-1563725034816.mp4?Expires=1702333601&Signature=otn~Qy0clAxDSnxLARbTEJyFimXn6uqlo5a6kRMqI8pH77FAYdlfqU2UsOFo-yqGFpfDbcgROLMLSA7elxwH77CujRzLwlYZ1iQIevQEMbMzvvfHuHwhlAUlFjykNAzOZ197qEmLdb56~MnwJ4sHKszjVHTkSDGsib40hBLSrUIo1r6bnA3HvNuKfxlR8ld9JH-YBzaAiKSd4wgcnuLC8pqZplZbE5AvPd8amh9cZBRWiB7-iUeQXxgc~8OwZzO0EsWcOLC7N9tJX4Q0bF9VYmtFR18N~5sD2D-K~Azq0bZ5ZG1IM6FUozN37jSXK~97Pcd5GSDo8k7M7tA0ZG6xkQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Action, Crime, Drama",6.9,18000,United States,F. Gary Gray,"Takashi Bufford, Kate Lanier","Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise, John C. McGinley, Blair Underwood, Vincent Baum, Van Baum, Chaz Lamar Shepherd, Thomas Jefferson Byrd, Charles Robinson, Ella Joyce, Anna Maria Horsford, Samantha MacLachlan, Samuel Monroe Jr., WC, Edmund L. Shaff, Natalie Desselle Reid","Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.",9000000,41590886
Waiting to Exhale,1995,R,124,"https://m.media-amazon.com/images/M/MV5BYzcyMDY2YWQtYWJhYy00OGQ2LTk4NzktYWJkNDYwZWJmY2RjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UX190_CR0,1,190,281_.jpg",https://imdb-video.media-imdb.com/vi719388953/1434659607842-pgv4ql-1563971137855.mp4?Expires=1702333610&Signature=JunnVgadhlH5JjaxhJWNIDAJVBlWgGcYmMDLgO6BzKujnmC0r2Bg9XiMSlf9APkAFHmufnIL-X8qZi7Wr5uI~3OjdqZD-abjSRimi95zbll9yh~Ux8izAku97-CWVSR6rs-jA4wjbsqe1aikgrkd4Ly4Qy24fD1AXBc918m8wMViOfucajnbIEI9rx-~-6YUPfSZ4PNGomJLRGyAD6Ay9pwY-EMVHBSE8fPTwKrf9fVHz4cmsha5JjhkEqKVsxWSB9SXcAaMOuDc-od6Oc3~Hf6UT4huwRG16cuuoOVttq4XZkBwtBJw8p486Wm~frMOZIYc9ybJyeUfKryXeb4iXg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Comedy, Drama, Romance",6.0,12000,United States,Forest Whitaker,"Terry McMillan, Ron Bass","Whitney Houston, Angela Bassett, Loretta Devine, Lela Rochon, Gregory Hines, Dennis Haysbert, Mykelti Williamson, Michael Beach, Leon, Wendell Pierce, Donald Faison, Jeffrey D. Sams, Jazz Raycole, Brandon Hammond, Kenya Moore, Lamont Johnson, Wren T. Brown, Theo Mizuhara","Based on Terry McMillan's novel, this film follows four very different African-American women and their relationships with men.",16000000,81452156
Memories,1995,PG-13,113,"https://m.media-amazon.com/images/M/MV5BOTVlMGEwM2EtZjNkNi00ZjdiLWEzNzItMjE4MjlmODI3YTgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_QL75_UY281_CR4,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi1251344665/1434659607842-pgv4ql-1564581030200.mp4?Expires=1702333620&Signature=CCrmgDrXl8YocY-~KOzoD5CFXewfqPT-Ez8Gg4S4QNmcvvKQZWOo3~dnqEDxGnGVge3YR0PbRBXMMYboo9N1QjfB8Vb3CAR395n2G5eKqG3bYCjPCWSt8teeecfQ0ZfGjGls0jFdhzpLkkIbHqIyP7OwXIP-nNeYjZ6kmogBfZAtBF84mp0gscrEqIsS7htnKtDe7S842WpBTHWmVz9ryb0x214UdVOdowS03KMOSTbZLZSI0H0BTqY4w6EKF-2~uXil8TQ~WnuVw5PlaYjJrs1AWTSmIpsY8MBtFWdMEQl0Y84XWqq8~XUA01by5Amn1WGxe8ld0qonDrp0~p9L1Q__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Animation, Sci-Fi, Thriller",7.5,21000,Japan,Kôji Morimoto,"Tensai Okamura, Katsuhiro Ôtomo, Satoshi Kon, Katsuhiro Ôtomo","Marc Swint, Robbie Daymond, Frank Todaro, Laura Post, Derek Stephen Prince, Alexa N. Careccia, Kirk Thornton, Martha Harms, Michael Sinterniklaas, Stephanie Sheh, Stephen Fu, Chris Guerrero, Gianni Matragrano, Steven Kelly, Kira Buckland, Jack Britton, Mike Pollock, Ellen-Ray Hennessy","An animated science fiction anthology from the visionary anime director, Katsuhiro Otomo.",,
Early Edition,1996,1996–2000,,"https://m.media-amazon.com/images/M/MV5BY2VmOTlhZTItMzc1NC00ODNiLThkNTctOTM0YTY3NWQwYWU2XkEyXkFqcGdeQXVyMTUyNjc3NDQ4._V1_QL75_UX190_CR0,2,190,281_.jpg",https://imdb-video.media-imdb.com/vi1230224921/1434659607842-pgv4ql-1597074562478.mp4?Expires=1702333632&Signature=AGqfHbUfAtwebmycJCQfAyxTrPXKwiLVDMvBl33m33Mfo5XTuLYQ2KhLot7DZGcRaF2E3QFQZRjEXaKP7f7LTqKAMvBXJ9FFVXE6NABAw756CIhDblvfDxyBvme9E5BVzZr6h0X4O0GPWa-nTyuJCux-E2nbh7XjDMYPWwbJrkPirRj8x4fbudMg5kBmaTqGnsIrWAf7E2AVbk4K~-yxHWqN0EITxL8wT66jpR1iEIvz2JO0UBDhccOIEf3wFAhMYfDWhuDV9gGca31rQvBYveKvqGP-v4eI17EWi7CiYmRcWLaoK~HOqvPecjgXbwJTj-rDLxYJ2O0i0CToIjIqkw__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Adventure, Comedy, Drama",7.6,13000,United States,Ian Abrams,"Bob Brush, Patrick Q. Page","Kyle Chandler, Shanesia Davis, Fisher Stevens, Billie Worley, Kristy Swanson, Myles Jeffrey, Ron Dean, James Deuter, Tess Harper, Michael Whaley, Constance Marie, Stephen Cinabro, Mark Morettini, Ed Cray, Samantha Goldberg, Luis Antonio Ramos, William Devane, John M. Watson Sr.","His name is Gary Hobson. He gets tomorrow's newspaper today. He doesn't know how. He doesn't know why. All he knows is when the early edition hits his doorstep, he has twenty-four hours to set things right.",,
Higher Learning,1995,R,128,"https://m.media-amazon.com/images/M/MV5BOWFlM2FkM2YtZWFmMC00YjRlLThhNjAtYTY5MDQ3MDFkMDM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg",https://imdb-video.media-imdb.com/vi816644377/1434659607842-pgv4ql-1563900554693.mp4?Expires=1702333642&Signature=SosCmbPS-HgFYe9Te53A2yibuhHqGpKahJUuxkEdnLC96lo4JBRwYr2nf5UGdxrQRAOAKvTsgocL8~7VTvPKYJxAibdMQ-XjhoKkj0kFivSo3-j6zvjDYI5-OUWnOaO3ippa9LCJOxdKXNd7o1I4dl8uruhJQWDnqACoLW4QVXyCxF4rDzjWymgkl-I-0ZmTBQTsuFmcmQFIeUPrIPg-GR1a5I3mjVTJqBf~xrNr1a-SOHmGZBISzfJwIm2AoKCxK~0XpJlB7-H2XynKIKV0L9NQFXn59qkAzaSC-s87da64PkzWwR5xJTPpGmw006qBn7e8tLYXti3S79s1nuydcA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA,"Crime, Drama, Thriller",6.5,21000,United States,John Singleton,John Singleton,"Omar Epps, Kristy Swanson, Michael Rapaport, Jennifer Connelly, Ice Cube, Jason Wiles, Tyra Banks, Cole Hauser, Laurence Fishburne, Bradford English, Regina King, Busta Rhymes, Jay R. Ferguson, Andrew Bryniarski, Trevor St. John, Talbert Morton, Adam Goldberg, J. Trevor Edmond","People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus.",,38290723
