Name,Release Year,Certificate,Duration,Poster,Trailer,Genre,Rating,Rating Count,Country,Director,Writer,Stars,Story,Budget,Gross US & Canada,Opening weekend US & Canada,Gross worldwide
Lumberjack Man,2015,R,105,https://m.media-amazon.com/images/M/MV5BZDA5OTNkZWMtNjQ1MC00NThkLWI3ODAtNjM1MTYxMTdkMWU0XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_.jpg,https://www.imdb.com/video/vi1845080601/,"['Comedy', 'Horror']",4.3,1380,['United States'],['Josh Bear'],"['Josh Bear', 'Bill Muehl', 'Matt Entin']","['Michael Madsen', 'Ciara Flynn', 'Jarrett King']","As the staff of Good Friends Church Camp prepares for a spring break filled with &quot;Fun Under the Son&quot;, a demon logger rises from his sap boiler to wreak his vengeance and feast on flapjacks soaked in the blood of his victims.",,,,
Grey Lady,2017,R,107,https://m.media-amazon.com/images/M/MV5BYTRjYTgwMWItNjRmNC00ZGI5LWI5OGEtMjRkNzg2MDM3MjIzXkEyXkFqcGdeQXVyNTYwMDQwMTU@._V1_.jpg,https://www.imdb.com/video/vi1537653017/,"['Crime', 'Drama', 'Mystery']",4.3,1035,['United States'],['John Shea'],"['Armyan Bernstein', 'John Shea']","['Eric Dane', 'Natalie Zea', 'Amy Madigan']","A Boston police officer goes to Nantucket to investigate the murder of his partner, but he finds more than he bargained for.",,,,
Amnesiac,2015,TV-MA,90,https://m.media-amazon.com/images/M/MV5BODU3YjM3ZjgtZTJjZC00NDUyLTljZjctZDQ4NjkxOGJiMTE5XkEyXkFqcGdeQXVyMTIxMzA5MDI@._V1_.jpg,https://www.imdb.com/video/vi1859893785/,"['Drama', 'Horror', 'Mystery']",4.3,3894,['United States'],['Michael Polish'],"['Mike Nguyen Le', 'Amy Kolquist']","['Kate Bosworth', 'Wes Bentley', 'Olivia Rose Keegan']","A misery-esque tale of a man who wakes up in bed after an accident, suffering from memory loss. He begins to suspect that his wife isn&apos;t really his real wife and soon finds himself a prisoner in the house.","$3,000,000 (estimated)",,,"$61,192"
It Came from the Desert,2018,Not Rated,90,https://m.media-amazon.com/images/M/MV5BNGRmYzY5NTQtZjAwZC00ZTE1LTg1OWMtNGM4YzM1ODRlN2U2XkEyXkFqcGdeQXVyMjY5NzAxNA@@._V1_.jpg,https://www.imdb.com/video/vi1870840601/,"['Action', 'Adventure', 'Comedy']",4.3,1894,"['Finland', 'United Kingdom', 'Canada']",['Marko Mäkilaakso'],"['Trent Haaga', 'Marko Mäkilaakso', 'Hank Woon Jr.']","['Harry Lister Smith', 'Alex Mills', 'Vanessa Grasse']","A pulpy monster movie inspired by the cult classic 1980s video game &quot;It Came from the Desert,&quot; featuring rival motocross heroes and heroines, kegger parties in the desert, secret underground military bases...and of course giant ants!","€400,000 (estimated)",,,
The Mirror,2014,Not Rated,88,https://m.media-amazon.com/images/M/MV5BMTYyMTUwMTI3MF5BMl5BanBnXkFtZTgwMjM3MTEyMjE@._V1_.jpg,,['Horror'],4.3,1350,['United Kingdom'],['Edward Boase'],"['Edward Boase', 'Keidrych Wasley']","['Jemma Dallender', 'Joshua Dickinson', 'Nate Fallows']",Three intrepid flatmates who purchase the supposedly haunted antique on eBay and set up round the clock cameras in the hopes of capturing evidence of something going bump in the night.,,,,
Arthur &amp; Merlin,2015,Not Rated,100,https://m.media-amazon.com/images/M/MV5BNDVkYjQ3ZmMtNTRhZS00YTFiLTg5MzYtMmEzYTRlNjQzZmYyXkEyXkFqcGdeQXVyMjI2NTc0NTM@._V1_.jpg,https://www.imdb.com/video/vi2384048409/,"['Adventure', 'Family', 'Fantasy']",4.3,1511,['United Kingdom'],['Marco van Belle'],"['Marco van Belle', 'Kat Wood', 'Paul Osborne']","['Kirk Barker', 'Stefan Butler', 'Nigel Cooke']",A young Celtic warrior and a hermit wizard must unite to defeat an evil druid.,"$3,000,000 (estimated)",,,
The Lesson,2016,Not Rated,97,https://m.media-amazon.com/images/M/MV5BYjFiM2RiN2QtZThhZC00ZGIwLTlmNzYtNTc0NGRhNzE2ZTNlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg,https://www.imdb.com/video/vi2451420697/,"['Drama', 'Horror', 'Thriller']",4.3,1545,['United Kingdom'],['Ruth Platt'],['Ruth Platt'],"['Robert Hands', 'Evan Bendall', 'Michaela Prchalová']",Two schoolboy delinquents learn a lesson that they will never forget when a teacher at the end of his tether decides to abduct them.,"£32,000 (estimated)",,,
Never Here,2017,R,110,https://m.media-amazon.com/images/M/MV5BNjUyNzAxMjcwMl5BMl5BanBnXkFtZTgwNjI0Nzc4MzI@._V1_.jpg,https://www.imdb.com/video/vi1013496089/,"['Drama', 'Mystery', 'Thriller']",4.3,1012,['United States'],['Camille Thoman'],['Camille Thoman'],"['Mireille Enos', 'Sam Shepard', 'Goran Visnjic']","Disturbing events lead an artist who photographs strangers to suspect that someone out there is watching HER. Boundaries blur between real and imaginary, crime and art, the watcher and the watched.","$1,600,000 (estimated)",,,
Corbin Nash,2018,TV-MA,94,https://m.media-amazon.com/images/M/MV5BMDI4NzNlZTMtNTQzMC00ZTY1LWFhYTItYmVhMzQ4YTBiNzM3XkEyXkFqcGdeQXVyMTY2NTQ3ODc@._V1_.jpg,https://www.imdb.com/video/vi4029265945/,"['Action', 'Horror', 'Thriller']",4.3,5217,"['United Kingdom', 'United States']",['Ben Jagger'],"['Ben Jagger', 'Dean Jagger', 'Christopher P. Taylor']","['Corey Feldman', 'Malcolm McDowell', 'Rutger Hauer']",A rogue Police Detective in search of his parents&apos; killer is murdered and then reborn as the ultimate killer.,,,,
Viking Destiny,2018,R,91,https://m.media-amazon.com/images/M/MV5BODA0NTEzMjcyOV5BMl5BanBnXkFtZTgwOTY1ODIyNjM@._V1_.jpg,https://www.imdb.com/video/vi2819275545/,"['Action', 'Adventure', 'Fantasy']",4.3,1181,"['United Kingdom', 'Belgium']",['David L.G. Hughes'],['David L.G. Hughes'],"['Terence Stamp', 'Andrew Whipp', 'Victoria Broom']","A Viking Princess is forced to flee her kingdom after being framed for the murder of her father, the King. Under the guidance of the God Odin, she travels the world gaining wisdom and building the army she needs to win back her th...",,,,
Operator,2015,Not Rated,88,https://m.media-amazon.com/images/M/MV5BMTU0MTE4OTI2OF5BMl5BanBnXkFtZTgwNjA1MDA3NjE@._V1_.jpg,https://www.imdb.com/video/vi1113436953/,"['Action', 'Thriller']",4.3,2240,['United States'],"['Amariah Olson', 'Obin Olson']","['Dwain Worrell', 'Obin Olson', 'Amariah Olson']","['Ving Rhames', 'Luke Goss', 'Mischa Barton']","When the daughter of veteran 911 call center operator Pamela (Mischa Barton), and her estranged husband Jeremy (Luke Goss), a Senior Police Officer, is kidnapped and held hostage, they are left desperate, with no choice but to fol...",,,,"$67,218"
Body of Sin,2018,,84,https://m.media-amazon.com/images/M/MV5BOWU1ZmIzMzItZTgyYy00YzhmLWI5NjQtODE4ZTA2NWE2MTJkXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_.jpg,https://www.imdb.com/video/vi1214953497/,"['Adventure', 'Crime', 'Thriller']",4.3,2096,['United States'],"['Amariah Olson', 'Obin Olson']",['Rod Spence'],"['Elisha Kriis', 'Ellie Patrikios', 'William Mark McCullough']","Two women use seduction to steal from straying men. But when they discover one of their victims hiding millions in diamonds, the score of their lives becomes a run for their lives.","$500,000 (estimated)",,,"$16,184"
House of Manson,2016,TV-MA,98,https://m.media-amazon.com/images/M/MV5BZTc1N2ExNGEtYTYzOS00MTFmLTkyZmYtZDkwODAwODRiMGNiXkEyXkFqcGdeQXVyMTIxMzA5MDI@._V1_.jpg,https://www.imdb.com/video/vi140750617/,"['Crime', 'Drama', 'Thriller']",4.3,2040,['United States'],['Brandon Slagle'],['Brandon Slagle'],"['Ryan Kiser', 'Devanny Pinn', 'Reid Warner']",An unflinching chronicle of Charles Manson&apos;s life leading up to the orchestration of the Tate and LaBianca murders..,,,,
Ghost of Goodnight Lane,2014,Not Rated,96,https://m.media-amazon.com/images/M/MV5BODQ0ZThmOTItODU5Yi00MjkxLWI0MTItMmRkMDZmYTY1NDM0XkEyXkFqcGdeQXVyMTU4OTAwNDQ@._V1_.jpg,https://www.imdb.com/video/vi3312037145/,"['Comedy', 'Horror']",4.3,1244,['United States'],['Alin Bijan'],"['Amy Acosta', 'Alin Bijan']","['Billy Zane', 'Lacey Chabert', 'Matt Dallas']","When the staff inside a renovated film studio finds a co-worker dead one morning, the pieces of a 40-year puzzle add up to an angry ghost who has let the last person step inside her house. Will they get out alive?",,,,
My Honor Was Loyalty,2017,PG-13,95,https://m.media-amazon.com/images/M/MV5BMDJlMWU2MmItNDdjNS00ZWI3LTg3NWQtZDliOGJmMWRkY2Q0XkEyXkFqcGdeQXVyNTI1ODI3NTg@._V1_.jpg,,"['Drama', 'War']",4.3,1213,['Italy'],"['Leone Frisa', 'Alessandro Pepe']",['Alessandro Pepe'],"['Leone Frisa', 'Francesco Migliore', 'Paolo Vaccarino']","Untersharführer Ludwig Herckel (Leone Frisa), is a devoted and patriotic soldier of the elite 1st SS Panzer Division Leibstandarte SS Adolf Hitler. As the action begins, we follow a small group of experienced infantry soldiers in ...",,,,
Kingdom Come,2014,Not Rated,97,https://m.media-amazon.com/images/M/MV5BMTY1NTE5OTE5M15BMl5BanBnXkFtZTgwNzc2NjI2OTE@._V1_.jpg,,['Horror'],4.3,1377,['Canada'],['Greg A. Sager'],"['Greg A. Sager', 'Geoff Hart', 'A. Jaye Williams']","['Ry Barrett', 'Camille Hollett-French', 'William Foley']","A group of strangers who wake up in what appears to be an abandoned building, unable to remember how they got there, find themselves haunted by strange visions and are forced to face all the wrongs they have done in their lives.","$3,000,000 (estimated)",,,
The Charnel House,2016,R,90,https://m.media-amazon.com/images/M/MV5BMjM3MTU2OTE0OF5BMl5BanBnXkFtZTgwODAwMTAzMDI@._V1_.jpg,https://www.imdb.com/video/vi3485514265/,"['Horror', 'Mystery', 'Thriller']",4.3,1366,['United States'],['Craig Moss'],"['Chad Israel', 'Emanuel Isler']","['Callum Blue', 'Nadine Velazquez', 'Makenzie Moss']",A long abandoned slaughterhouse is transformed into modern lofts in a re-gentrified urban neighborhood. Soon after tenants move in they are tormented by a dark secret that has been trapped in the building for over 30 years.,,"$6,332","$4,518","$6,332"
Dark Night,2017,,85,https://m.media-amazon.com/images/M/MV5BMTc2Nzg0MTk1MV5BMl5BanBnXkFtZTgwNjg3MTkxMTI@._V1_.jpg,https://www.imdb.com/video/vi3960583705/,['Drama'],4.3,1072,['United States'],['Tim Sutton'],['Tim Sutton'],"['Robert Jumper', 'Anna Rose Hopkins', 'Rosie Rodriguez']",The lives of six strangers intersect at a suburban Cineplex where a massacre occurs.,,,,$363
Seema Raja,2018,Not Rated,158,https://m.media-amazon.com/images/M/MV5BZGIxMzg0NDUtYzI1Zi00Y2JlLTk3NjItMGM2ZDlmYThmYzliXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,https://www.imdb.com/video/vi1417001753/,"['Action', 'Drama']",4.3,1968,['India'],['Ponram'],['Ponram'],"['Sivakarthikeyan', 'Samantha Ruth Prabhu', 'Soori']",A youngster who belongs to a royal family needs to play saviour to his villagers.,,,,"$362,593"
Welcome to Karachi,2015,,131,https://m.media-amazon.com/images/M/MV5BMTU4YTcyNzYtOGEwMS00Y2U0LWJhYjQtYTc4N2I5OWI3MjgxXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_.jpg,https://www.imdb.com/video/vi3923689241/,"['Action', 'Comedy', 'War']",4.3,1288,"['India', 'United Kingdom']",['Ashish R. Mohan'],"['Raj Kundra', 'Kushal Ved Bakshi', 'Vrajesh Hirjee']","['Arshad Warsi', 'Jackky Bhagnani', 'Lauren Gottlieb']","Two men from India land in Karachi, Pakistan, without their passports. They get trapped by the Taliban and desperately try to find a way to get back to India.",,,,
Welcome Back,2015,Not Rated,152,https://m.media-amazon.com/images/M/MV5BYjJmOTlhNGItNWUyNC00YzA1LWI2NzktMDU4ZjE1ZTcwOTE3XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,https://www.imdb.com/video/vi956348441/,"['Action', 'Comedy', 'Crime']",4.3,6550,"['India', 'United Arab Emirates']",['Anees Bazmee'],"['Anees Bazmee', 'Rajeev Kaul', 'Rajan Agarwal']","['John Abraham', 'Anil Kapoor', 'Nana Patekar']","A pair of reformed gangsters try to find a husband for their newly discovered sister, but complications arise due to mistaken identities.",,"$1,388,365","$714,235","$21,775,694"
Dark Summer,2015,Not Rated,81,https://m.media-amazon.com/images/M/MV5BMTYxODA3NzkzN15BMl5BanBnXkFtZTgwNTI1NzQ5MzE@._V1_.jpg,https://www.imdb.com/video/vi3571169817/,"['Horror', 'Thriller']",4.3,3429,"['United States', 'United Kingdom']",['Paul Solet'],['Mike Nguyen Le'],"['Keir Gilchrist', 'Stella Maeve', 'Maestro Harrell']",A 17-year-old is on house arrest for the summer while his mother is away on business. A horrifying incident occurs leaving an ominous presence in the house.,,,,
Puli,2015,Not Rated,155,https://m.media-amazon.com/images/M/MV5BMzE5MDQxODItYzc1My00YjFkLWEzZTktZTVmMmNjNzUyNTA5XkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_.jpg,https://www.imdb.com/video/vi383826201/,"['Action', 'Adventure', 'Fantasy']",4.3,10121,['India'],['Chimbudeven'],['Chimbudeven'],"['Joseph Vijay', 'Sridevi', 'Sudeep']",A virtuous soldier tries to save people from an evil queen and a throne-seeking commander.,"₹1,800,000,000 (estimated)",,,"$1,387,272"
Horror Hotel: The Movie,2016,,103,https://m.media-amazon.com/images/M/MV5BZTQxZjEwNWUtOWY3Yi00YjM0LWFmNmItZDI1ZmMxMDlmNzBkXkEyXkFqcGdeQXVyNDA0MzU0MDU@._V1_.jpg,https://www.imdb.com/video/vi2338240281/,"['Comedy', 'Horror', 'Sci-Fi']",4.3,1330,['United States'],['Ricky Hess'],['Al Hess'],"['Tera Buerkle', 'Deborah Childs', 'Jordan Demers']",&quot;Aliens Stole My Boyfriend&quot; - Two cute alien chicks crash land their space buggy in the parking lot of the motor court looking for Earth boyfriends. &quot;Coma Girl&quot; - A macabre maintenance man falls in love with a comatose patient at ...,,,,
Mercury Plains,2017,R,102,https://m.media-amazon.com/images/M/MV5BMTgwMzMxOTE5NF5BMl5BanBnXkFtZTgwMzQ1MjQzNzE@._V1_.jpg,https://www.imdb.com/video/vi1776398873/,"['Action', 'Adventure', 'Drama']",4.3,1414,['United States'],['Charles Burmeister'],['Charles Burmeister'],"['Scott Eastwood', 'Nick Chinlund', 'Andy Garcia']","A troubled man runs away to Mexico and is recruited to join a paramilitary group of teens fighting the drug cartels. He proves himself to the group, but questions their motive.",,,,
Mafiya: Igra na vyzhivanie,2016,Not Rated,91,https://m.media-amazon.com/images/M/MV5BMjkzYzYyZWEtNGQ5Yi00YTVlLTg3Y2UtZGI5ZmY5MzgxMmFjXkEyXkFqcGdeQXVyMTg3NzQ4ODM@._V1_.jpg,,"['Action', 'Sci-Fi', 'Thriller']",4.3,3300,['Russia'],['Sarik Andreasyan'],['Andrey Gavrilov'],"['Vadim Tsallati', 'Violetta Getmanskaya', 'Venyamin Smekhov']","Moscow, 2072. Twelve contestants, each with their own story and motives, play a televised game of Mafia. Those eliminated must enter a virtual reality to conquer their worst fear - or die trying.",,,,"$7,387,436"
#Screamers,2017,,85,https://m.media-amazon.com/images/M/MV5BNWYwMjI2ZjAtZDg0Ny00MjBmLTkwMGEtODU4OWI4YmU2YzgxXkEyXkFqcGdeQXVyMzE5NDU3NjQ@._V1_.jpg,https://www.imdb.com/video/vi1767290905/,"['Horror', 'Mystery']",4.3,1216,['United States'],['Dean Matthew Ronalds'],"['Tom Malloy', 'Dean Matthew Ronalds']","['Tom Malloy', 'Christopher Bannow', 'Griffin Matthews']","When an internet company decides to investigate a series of &apos;Screamer&apos; videos, they are confronted with havoc and hell they could never expect.",,,,
They Remain,2018,TV-MA,102,https://m.media-amazon.com/images/M/MV5BMjI0NTEzMTk1OV5BMl5BanBnXkFtZTgwNTMwNDY3NDM@._V1_.jpg,https://www.imdb.com/video/vi2732374041/,['Thriller'],4.3,1477,['United States'],['Philip Gelatt'],"['Philip Gelatt', 'Laird Barron']","['Rebecca Henderson', 'William Jackson Harper']",Two scientists who share a romantic history are tasked with investigating unnatural animal behaviour on the site of a Manson Family-style cult&apos;s compound.,,,,
Hep Yek,2016,,90,https://m.media-amazon.com/images/M/MV5BZGQ5ZTNkOTItMTc5NC00YjczLTlmMTctZTMxYTMyYWQyZTM5XkEyXkFqcGdeQXVyMjI2MDg3NzE@._V1_.jpg,,['Comedy'],4.3,1816,['Turkey'],['Ali Yorgancioglu'],"['Alper Erze', 'Bilal Kalyoncu', 'Suat Ozkan']","['Gokhan Yikilkan', 'Ulas Torun', 'Firat Tanis']",Cevat decides to kidnap Camilla. Ziya assumes kidnapping operations for Cevat. Ziya elect Sahin for bringing Camilla to Cevat in a package. Sahin brings package from Izmir to Istanbul and his path intersect with two stupids named ...,,,,"$1,033,257"
Brice 3,2016,TV-14,95,https://m.media-amazon.com/images/M/MV5BMDY1ZWUzMDgtMjZiZi00MDQ3LWIxODktZWVlYzE0MTY0MzcxXkEyXkFqcGdeQXVyMTI5NzYzNzI0._V1_.jpg,https://www.imdb.com/video/vi138263065/,"['Action', 'Adventure', 'Comedy']",4.3,1540,['France'],['James Huth'],"['Laurent Baffie', 'Jean Dujardin', 'Christophe Duthuron']","['Jean Dujardin', 'Clovis Cornillac', 'Bruno Salomone']","Brice is back. The world has changed, but not him. When his best friend Marius needs his help, he travels to the other side of the world ... will the king stay on top?",,,,"$14,039,310"
Firangi,2017,,158,https://m.media-amazon.com/images/M/MV5BZTU5NmI1YzgtM2QwMy00NjFiLWIwZTYtYzQ5ODViOWY0MmIwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,https://www.imdb.com/video/vi214088729/,"['Comedy', 'Drama']",4.3,1306,['India'],"['Rajiv Dhingra', 'Rizwan Mohammad']","['Rupinder Chahal', 'Rajesh Chawla', 'Rajiv Dhingra']","['Kapil Sharma', 'Ishita Dutta', 'Monica Gill']","When there are disputes in life, love overcomes all challenges and truth prevails. Set in the colonial era, Firangi is the story of a mutiny staged by the villagers against the Britishers.",,,,"$1,955,266"
Find Me,2014,Not Rated,85,https://m.media-amazon.com/images/M/MV5BOTcxNjQ1NjY1NF5BMl5BanBnXkFtZTgwNTM5MjI1MDE@._V1_.jpg,https://www.imdb.com/video/vi307083033/,"['Horror', 'Mystery', 'Thriller']",4.3,1046,['United States'],['Andy Palmer'],"['Cameron Bender', 'Kathryn Lyn', 'Andy Palmer']","['Cameron Bender', 'Kathryn Lyn', 'Rachelle Dimaria']","Before boxes are unpacked in their new home, newlyweds Tim and Emily, find themselves playing a very creepy game of hide and seek with a vengeful spirit.",,,,
1921,2018,Not Rated,144,https://m.media-amazon.com/images/M/MV5BY2NkOWFmNTMtMzdjNy00ZGZlLWExZGItMWY3NWU0YmU5MmZiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg,https://www.imdb.com/video/vi489732633/,"['Horror', 'Mystery', 'Romance']",4.3,1452,['India'],['Vikram Bhatt'],"['Vikram Bhatt', 'Esha Desai', 'Tanya Pathak']","['Zareen Khan', 'Karan Kundrra', 'Vikram Bhatt']","A decade after 1920. When Ayush arrives in England to learn music, he is shocked and scared when the manor he is living in becomes haunted by spirits. To exorcise them, he seeks the help of Rose, a woman who can see and speak with...",,,,"$26,710"
Death Do Us Part,2014,R,93,https://m.media-amazon.com/images/M/MV5BMjMwNTczNTEwNF5BMl5BanBnXkFtZTgwMzA5MTgxMTE@._V1_.jpg,https://www.imdb.com/video/vi863087129/,"['Horror', 'Thriller']",4.3,1102,['Canada'],['Nicholas Humphries'],"['Ryan Copple', 'Peter Benson', 'Julia Benson']","['Julia Benson', 'Peter Benson', 'Emilie Ullerup']","Kennedy Jamieson, a wealthy socialite, has waited her whole life to have the perfect wedding. Engaged to the charming Ryan Harris, the young couple is just a week away from the big day but hasn&apos;t had a chance to celebrate their re...",,,,
Worry Dolls,2016,Not Rated,85,https://m.media-amazon.com/images/M/MV5BMTU2OTE1Nzc3OF5BMl5BanBnXkFtZTgwMDQwMDg2OTE@._V1_.jpg,https://www.imdb.com/video/vi2571351833/,"['Horror', 'Thriller']",4.3,1836,['United States'],['Padraig Reynolds'],"['Danny Kolker', 'Christopher Wiehl']","['Christopher Wiehl', 'Kym Jackson', 'Tina Lifford']","In the aftermath of the hunt for a serial killer, an ancient curse consumes a city, causing a series of brutal murders and pitting a detective against the clock to save his daughter&apos;s life.",,,,"$267,190"
Camping 3,2016,,105,https://m.media-amazon.com/images/M/MV5BZDZlZWYwMzUtMzIyNi00NjhhLWIzMDktMzc3MzgwMjUwY2Y3XkEyXkFqcGdeQXVyMjA0NzcwMjI@._V1_.jpg,,"['Comedy', 'Drama']",4.3,1089,"['France', 'Belgium']",['Fabien Onteniente'],"['Franck Dubosc', 'Fabien Onteniente']","['Franck Dubosc', 'Claude Brasseur', 'Mylène Demongeot']","This year, Patrick decided to test carpooling - Thinking of crossing France with Vanessa, he finds himself with three young dijonnais: Robert the charmer, Benji the beautiful kid and José the big mouth. Obviously, after the car-sh...",,,,"$24,224,579"
Agnyaathavaasi,2018,Not Rated,158,https://m.media-amazon.com/images/M/MV5BZDY4MDQ2ZmYtMDYyNy00ZDZjLThkODQtZmFmYzhmZjU0ODY4XkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_.jpg,https://www.imdb.com/video/vi2254092313/,"['Action', 'Drama']",4.3,3455,['India'],['Trivikram Srinivas'],"['Trivikram Srinivas', 'Sanjeev Tiwari']","['Pawan Kalyan', 'Keerthy Suresh', 'Anu Emmanuel']","An exiled heir to billionaire, returns after his father was murdered, as a regular employee to find out the killers and make things right in his company.","₹894,000,000 (estimated)",,,"$182,751"
The Wicked Within,2015,R,84,https://m.media-amazon.com/images/M/MV5BMTUwNzQ4NDU5NV5BMl5BanBnXkFtZTgwMDk4MDExMDE@._V1_.jpg,https://www.imdb.com/video/vi2566500889/,['Horror'],4.3,1294,['United States'],['Jay Alaimo'],['Stephen Wallis'],"['Sienna Guillory', 'Gianni Capaldi', 'Enzo Cilenti']","After a year passes since the sudden death of a child, a family gathering takes place whilst peculiar unexplainable events occur.","$1,200,000 (estimated)",,,
